row_id,dtBaseDate,AccountCode,AccountName,Prediction
429,2022-04-25,300003336,東京電力ホールディングス株式会社,2959465216
430,2022-04-25,300010758,双日株式会社,1974713216
431,2022-04-25,300040185,（独）日本高速道路保有・債務返済機構,-4934637568
432,2022-04-25,300234591,株式会社オリエントコーポレーション,-27185700864
433,2022-04-25,300271063,一般社団法人　全国石油協会,-819731264
434,2022-04-25,300335762,アフラック生命保険株式会社,-1859111552
435,2022-04-25,300352535,イオンモール株式会社,6179014144
436,2022-04-25,300382205,東日本旅客鉄道株式会社,-21516333056
437,2022-04-25,300559555,株式会社ＮＴＴドコモ,1930003712
438,2022-04-25,301371894,ＬＩＮＥヤフー株式会社,4951757312
439,2022-04-25,301449770,日本郵便株式会社,-6767996416
440,2022-04-25,301480383,ＳＢペイメントサービス株式会社,2648379136
441,2022-04-25,301509306,東日本高速道路株式会社,38911631360
442,2022-04-25,301509331,首都高速道路株式会社,5516743168
443,2022-04-25,305402620,ＰａｙＰａｙカード株式会社,12557943808
444,2022-04-25,305407222,株式会社ＪＥＲＡ,17170318336
445,2022-04-25,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,12876338176
446,2022-04-25,305477263,ＰａｙＰａｙ株式会社,10491925504
447,2022-04-25,308180539,ＭＰ取りまとめ口,-4107931648
448,2022-04-26,100000184,みずほファクター株式会社,19838189568
449,2022-04-26,100000407,ユーシーカード株式会社,9366493184
450,2022-04-26,100000542,公立学校共済組合,6392465408
451,2022-04-26,100007142,東京都国民健康保険団体連合会,2610548224
452,2022-04-26,100650551,神奈川県国民健康保険団体連合会,308056224
453,2022-04-26,210023724,ヤマトホールディングス株式会社,5807491584
454,2022-04-26,210023725,ヤマト運輸株式会社,-2605234688
455,2022-04-26,210037298,東京都後期高齢者医療広域連合,8810976256
456,2022-04-26,210044026,口座振替払口,-49080704
457,2022-04-26,210123354,電力広域的運営推進機関,1348653568
458,2022-04-26,210124189,千葉県国民健康保険団体連合会,722033216
459,2022-04-26,300001198,いすゞ自動車株式会社,3652282624
460,2022-04-26,300002127,株式会社ＳＵＢＡＲＵ,-9420893184
461,2022-04-26,300003336,東京電力ホールディングス株式会社,43041923072
462,2022-04-26,300010758,双日株式会社,1056281920
463,2022-04-26,300040185,（独）日本高速道路保有・債務返済機構,9260182528
464,2022-04-26,300234591,株式会社オリエントコーポレーション,8170884608
465,2022-04-26,300271063,一般社団法人　全国石油協会,144225104
466,2022-04-26,300335762,アフラック生命保険株式会社,7145667584
467,2022-04-26,300352535,イオンモール株式会社,-1454956928
468,2022-04-26,300382205,東日本旅客鉄道株式会社,12378136576
469,2022-04-26,300559555,株式会社ＮＴＴドコモ,2208862464
470,2022-04-26,301371894,ＬＩＮＥヤフー株式会社,2019486976
471,2022-04-26,301449770,日本郵便株式会社,28337428480
472,2022-04-26,301480383,ＳＢペイメントサービス株式会社,-1012815936
473,2022-04-26,301509306,東日本高速道路株式会社,5623167488
474,2022-04-26,301509331,首都高速道路株式会社,36577828864
475,2022-04-26,305402620,ＰａｙＰａｙカード株式会社,17208991744
476,2022-04-26,305407222,株式会社ＪＥＲＡ,-5197349376
477,2022-04-26,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-1766566784
478,2022-04-26,305477263,ＰａｙＰａｙ株式会社,4448016896
479,2022-04-26,308180539,ＭＰ取りまとめ口,-3910225152
480,2022-04-27,100000184,みずほファクター株式会社,32804245504
481,2022-04-27,100000407,ユーシーカード株式会社,31620401152
482,2022-04-27,100000542,公立学校共済組合,17496981504
483,2022-04-27,100007142,東京都国民健康保険団体連合会,1665357568
484,2022-04-27,100650551,神奈川県国民健康保険団体連合会,707217984
485,2022-04-27,210023724,ヤマトホールディングス株式会社,-17576734720
486,2022-04-27,210023725,ヤマト運輸株式会社,23296487424
487,2022-04-27,210037298,東京都後期高齢者医療広域連合,-1831791488
488,2022-04-27,210044026,口座振替払口,1877423360
489,2022-04-27,210123354,電力広域的運営推進機関,2139542144
490,2022-04-27,210124189,千葉県国民健康保険団体連合会,1543918208
491,2022-04-27,300001198,いすゞ自動車株式会社,-10155465728
492,2022-04-27,300002127,株式会社ＳＵＢＡＲＵ,4409639424
493,2022-04-27,300003336,東京電力ホールディングス株式会社,2451435008
494,2022-04-27,300010758,双日株式会社,-4114415872
495,2022-04-27,300040185,（独）日本高速道路保有・債務返済機構,-90302562304
496,2022-04-27,300234591,株式会社オリエントコーポレーション,30068635648
497,2022-04-27,300271063,一般社団法人　全国石油協会,712299008
498,2022-04-27,300335762,アフラック生命保険株式会社,16709212160
499,2022-04-27,300352535,イオンモール株式会社,-480318496
500,2022-04-27,300382205,東日本旅客鉄道株式会社,36645314560
501,2022-04-27,300559555,株式会社ＮＴＴドコモ,2075087232
502,2022-04-27,301371894,ＬＩＮＥヤフー株式会社,-5374343680
503,2022-04-27,301449770,日本郵便株式会社,11666050048
504,2022-04-27,301480383,ＳＢペイメントサービス株式会社,36137529344
505,2022-04-27,301509306,東日本高速道路株式会社,-11416712192
506,2022-04-27,301509331,首都高速道路株式会社,-32456882176
507,2022-04-27,305402620,ＰａｙＰａｙカード株式会社,20196159488
508,2022-04-27,305407222,株式会社ＪＥＲＡ,-11592241152
509,2022-04-27,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-13380454400
510,2022-04-27,305477263,ＰａｙＰａｙ株式会社,-9830692864
511,2022-04-27,308180539,ＭＰ取りまとめ口,-622678592
512,2022-04-28,100000184,みずほファクター株式会社,30782150656
513,2022-04-28,100000407,ユーシーカード株式会社,-57990651904
514,2022-04-28,100000542,公立学校共済組合,15182414848
515,2022-04-28,100007142,東京都国民健康保険団体連合会,-1411350144
516,2022-04-28,100650551,神奈川県国民健康保険団体連合会,535720288
517,2022-04-28,210023724,ヤマトホールディングス株式会社,-16361405440
518,2022-04-28,210023725,ヤマト運輸株式会社,15331822
519,2022-04-28,210037298,東京都後期高齢者医療広域連合,-8077862400
520,2022-04-28,210044026,口座振替払口,1387008384
521,2022-04-28,210123354,電力広域的運営推進機関,-2258263296
522,2022-04-28,210124189,千葉県国民健康保険団体連合会,-71684072
523,2022-04-28,300001198,いすゞ自動車株式会社,-11062136832
524,2022-04-28,300002127,株式会社ＳＵＢＡＲＵ,802752256
525,2022-04-28,300003336,東京電力ホールディングス株式会社,-49431064576
526,2022-04-28,300010758,双日株式会社,51995340800
527,2022-04-28,300040185,（独）日本高速道路保有・債務返済機構,2243238144
528,2022-04-28,300234591,株式会社オリエントコーポレーション,100329906176
529,2022-04-28,300271063,一般社団法人　全国石油協会,1431854592
530,2022-04-28,300335762,アフラック生命保険株式会社,12865186816
531,2022-04-28,300352535,イオンモール株式会社,-661907072
532,2022-04-28,300382205,東日本旅客鉄道株式会社,-80845045760
533,2022-04-28,300559555,株式会社ＮＴＴドコモ,325372640
534,2022-04-28,301371894,ＬＩＮＥヤフー株式会社,2256381952
535,2022-04-28,301449770,日本郵便株式会社,-54328885248
536,2022-04-28,301480383,ＳＢペイメントサービス株式会社,-91078270976
537,2022-04-28,301509306,東日本高速道路株式会社,-30063114240
538,2022-04-28,301509331,首都高速道路株式会社,-19802892288
539,2022-04-28,305402620,ＰａｙＰａｙカード株式会社,-51128610816
540,2022-04-28,305407222,株式会社ＪＥＲＡ,-5149440512
541,2022-04-28,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,21419595776
542,2022-04-28,305477263,ＰａｙＰａｙ株式会社,27274092544
543,2022-04-28,308180539,ＭＰ取りまとめ口,37692612608
544,2022-05-02,100000184,みずほファクター株式会社,-3847927808
545,2022-05-02,100000407,ユーシーカード株式会社,5667005440
546,2022-05-02,100000542,公立学校共済組合,-13747460096
547,2022-05-02,100007142,東京都国民健康保険団体連合会,1015085888
548,2022-05-02,100650551,神奈川県国民健康保険団体連合会,995292032
549,2022-05-02,210023724,ヤマトホールディングス株式会社,3819994624
550,2022-05-02,210023725,ヤマト運輸株式会社,21765771264
551,2022-05-02,210037298,東京都後期高齢者医療広域連合,-372109344
552,2022-05-02,210044026,口座振替払口,-3901837312
553,2022-05-02,210123354,電力広域的運営推進機関,-220562096
554,2022-05-02,210124189,千葉県国民健康保険団体連合会,1762746880
555,2022-05-02,300001198,いすゞ自動車株式会社,2383703296
556,2022-05-02,300002127,株式会社ＳＵＢＡＲＵ,1779349760
557,2022-05-02,300003336,東京電力ホールディングス株式会社,517284800
558,2022-05-02,300010758,双日株式会社,-15551209472
559,2022-05-02,300040185,（独）日本高速道路保有・債務返済機構,-10806054912
560,2022-05-02,300234591,株式会社オリエントコーポレーション,-14045646848
561,2022-05-02,300271063,一般社団法人　全国石油協会,-1249765248
562,2022-05-02,300335762,アフラック生命保険株式会社,-2180227584
563,2022-05-02,300352535,イオンモール株式会社,-1263270144
564,2022-05-02,300382205,東日本旅客鉄道株式会社,-18077616128
565,2022-05-02,300559555,株式会社ＮＴＴドコモ,-2776021504
566,2022-05-02,301371894,ＬＩＮＥヤフー株式会社,-1528192640
567,2022-05-02,301449770,日本郵便株式会社,1222066304
568,2022-05-02,301480383,ＳＢペイメントサービス株式会社,1912602880
569,2022-05-02,301509306,東日本高速道路株式会社,381346336
570,2022-05-02,301509331,首都高速道路株式会社,126737568
571,2022-05-02,305402620,ＰａｙＰａｙカード株式会社,3196370176
572,2022-05-02,305407222,株式会社ＪＥＲＡ,-8733703168
573,2022-05-02,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-5180467712
574,2022-05-02,305477263,ＰａｙＰａｙ株式会社,-32424112128
575,2022-05-02,308180539,ＭＰ取りまとめ口,-9117571072
576,2022-05-06,100000184,みずほファクター株式会社,-50899267584
577,2022-05-06,100000407,ユーシーカード株式会社,7864214016
578,2022-05-06,100000542,公立学校共済組合,-12794348544
579,2022-05-06,100007142,東京都国民健康保険団体連合会,475474432
580,2022-05-06,100650551,神奈川県国民健康保険団体連合会,624241152
581,2022-05-06,210023724,ヤマトホールディングス株式会社,10438361088
582,2022-05-06,210023725,ヤマト運輸株式会社,-12204363776
583,2022-05-06,210037298,東京都後期高齢者医療広域連合,7518584832
584,2022-05-06,210044026,口座振替払口,-204910240
585,2022-05-06,210123354,電力広域的運営推進機関,-160329904
586,2022-05-06,210124189,千葉県国民健康保険団体連合会,263967616
587,2022-05-06,300001198,いすゞ自動車株式会社,3073696512
588,2022-05-06,300002127,株式会社ＳＵＢＡＲＵ,2670309120
589,2022-05-06,300003336,東京電力ホールディングス株式会社,-162400560
590,2022-05-06,300010758,双日株式会社,-17844142080
591,2022-05-06,300040185,（独）日本高速道路保有・債務返済機構,2548814592
592,2022-05-06,300234591,株式会社オリエントコーポレーション,-9987766272
593,2022-05-06,300271063,一般社団法人　全国石油協会,473541088
594,2022-05-06,300335762,アフラック生命保険株式会社,7888631808
595,2022-05-06,300352535,イオンモール株式会社,1779814912
596,2022-05-06,300382205,東日本旅客鉄道株式会社,25117474816
597,2022-05-06,300559555,株式会社ＮＴＴドコモ,1105281408
598,2022-05-06,301371894,ＬＩＮＥヤフー株式会社,-10512535552
599,2022-05-06,301449770,日本郵便株式会社,3787494912
600,2022-05-06,301480383,ＳＢペイメントサービス株式会社,1254073856
601,2022-05-06,301509306,東日本高速道路株式会社,4914866176
602,2022-05-06,301509331,首都高速道路株式会社,1213713280
603,2022-05-06,305402620,ＰａｙＰａｙカード株式会社,454163136
604,2022-05-06,305407222,株式会社ＪＥＲＡ,-3921809664
605,2022-05-06,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-3288523008
606,2022-05-06,305477263,ＰａｙＰａｙ株式会社,-4410424320
607,2022-05-06,308180539,ＭＰ取りまとめ口,-31091017728
608,2022-05-09,100000184,みずほファクター株式会社,1178169472
609,2022-05-09,100000407,ユーシーカード株式会社,16116887552
610,2022-05-09,100000542,公立学校共済組合,-5054247936
611,2022-05-09,100007142,東京都国民健康保険団体連合会,2972483072
612,2022-05-09,100650551,神奈川県国民健康保険団体連合会,840123392
613,2022-05-09,210023724,ヤマトホールディングス株式会社,8469585920
